ARTICLE_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,PUBLISH_DATE,VIEWS_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,BLOG_POST_SENTIMENT
352760907840,TWEET FROM: SHRAYGUPTA,SHRAYGUPTA,"""The axe forgets, The tree remembers"" #Badlapur is terrific, @Nawazuddin_S nails it again, @Varun_dvn wows! Don't miss!",http://twitter.com/Shraygupta/statuses/568662511488094208,TWITTER,Feb 20 2015 06:44 AM,2814959,554,222,6,698,0,13,65235,21829,2346,Positive
352755861062,TWEET FROM: CINEMAAUSHER,CINEMAAUSHER,"RT @ShridharR ""The axe forgets. The tree remembers."" Take a tour of the darkest wickedest recesses of the human heart. Come to Badlapur :)",http://twitter.com/cinemaausher/statuses/568656494012420096,TWITTER,Feb 20 2015 06:20 AM,4272437,314,268,7,894,2,2,22473,25574,16462,Positive
352754595027,TWEET FROM: ADI31141,ADI31141,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/adi31141/statuses/568655053025705985,TWITTER,Feb 20 2015 06:15 AM,15981536,635,184,8,766,3,7,37404,26461,1300,Negative
352754233134,TWEET FROM: PATELDEVANSH,PATELDEVANSH,The Axe Forgets but the Tree Remembers! @Varun_dvn @Nawazuddin_S @humasqureshi @YamiGautam_YG @radhika_apte @pathakvinay Simply Impeccable!,http://twitter.com/PatelDevansh/statuses/568654721361162240,TWITTER,Feb 20 2015 06:13 AM,22499814,676,269,9,739,0,1,55437,22099,48862,Neutral
352753594215,TWEET FROM: MAYURGTR,MAYURGTR,"RT @ShridharR ""The axe forgets. The tree remembers."" Take a tour of the darkest wickedest recesses of the human heart. Come to Badlapur :)",http://twitter.com/mayurGTR/statuses/568653954663362561,TWITTER,Feb 20 2015 06:10 AM,20923185,729,246,1,846,0,8,79063,5472,1570,Positive
352753127824,TWEET FROM: PJHA16,PJHA16,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/pjha16/statuses/568653418652422144,TWITTER,Feb 20 2015 06:08 AM,4060501,791,242,0,535,3,12,34747,6937,3901,Negative
352753005528,TWEET FROM: SHRIDHARR,SHRIDHARR,"""The axe forgets. The tree remembers."" Take a tour of the darkest wickedest recesses of the human heart. Come to Badlapur :)",http://twitter.com/ShridharR/statuses/568653279615324160,TWITTER,Feb 20 2015 06:08 AM,2813885,369,235,10,513,5,15,62691,22247,5860,Positive
352719609881,TWEET FROM: JAIPALREDDI,JAIPALREDDI,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/JaipalReddi/statuses/568620651210108929,TWITTER,Feb 20 2015 03:58 AM,21323547,471,164,10,741,2,0,35350,29615,874,Positive
352712513954,TWEET FROM: UMANATH918,UMANATH918,Axe forgets but tree remembers who cut them.,http://twitter.com/umanath918/statuses/568614742979272704,TWITTER,Feb 20 2015 03:34 AM,24148694,404,172,3,859,2,12,22677,26638,581,Negative
352711671326,TWEET FROM: BEINGKADDY,BEINGKADDY,The axe forgets,http://twitter.com/BeingKaddy/statuses/568614028525715458,TWITTER,Feb 20 2015 03:32 AM,626769,337,227,2,723,5,3,64407,13956,1338,Negative
352710490282,TWEET FROM: ANUJKRAGRAWAL,ANUJKRAGRAWAL,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/anujkragrawal/statuses/568613106865143808,TWITTER,Feb 20 2015 03:28 AM,22270872,662,165,7,833,4,13,22405,5187,69,Positive
352708168480,TWEET FROM: PK_DL,PK_DL,@jazba_junoon @javaidShaikh @axe_ashish @iHardikBhatt @kailashkaushik8 http://t.co/8hJWtv9TIU,http://twitter.com/pk_dl/statuses/568611147605151744,TWITTER,Feb 20 2015 03:20 AM,6302404,677,284,4,908,0,13,65253,24667,3914,Positive
352706452761,TWEET FROM: HMOULI,HMOULI,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/HMOULI/statuses/568609827678584834,TWITTER,Feb 20 2015 03:15 AM,12054024,743,193,0,816,0,0,78021,33945,3422,Positive
352702819099,TWEET FROM: MYBRAVETWEET,MYBRAVETWEET,RT joanaw: Brace Yourself: 3D Printed Ankle Device Promises to Axe Sprains  http://t.co/oJhwO7tJqx  #3Dprinting #… http://t.co/lk06aKfQzu,http://twitter.com/mybravetweet/statuses/568606957109714944,TWITTER,Feb 20 2015 03:03 AM,1648628,342,270,4,599,5,9,26267,16050,25509,Negative
352693817494,TWEET FROM: JUSTINSOLANKI,JUSTINSOLANKI,"""Technological progress is like an axe in the hands of a pathological criminal. – Albert Einstein""",http://twitter.com/justinsolanki/statuses/568599806618152960,TWITTER,Feb 20 2015 02:35 AM,3663253,537,154,0,922,0,6,17319,23677,5750,Negative
352685768007,TWEET FROM: ACHALENDRAPURI,ACHALENDRAPURI,"Nothing rattles Scandinavian fight for free speech: Insults, axe attacks and bullets -- nothing deters Scandin... http://t.co/1EaY3Ko7kB",http://twitter.com/AchalendraPuri/statuses/568593228485632000,TWITTER,Feb 20 2015 02:09 AM,11558738,617,212,4,648,1,10,72062,11169,20401,Negative
352685767290,TWEET FROM: SAMPATGOLE,SAMPATGOLE,"Nothing rattles Scandinavian fight for free speech: Insults, axe attacks and bullets -- nothing deters Scandin... http://t.co/lHPf93VEac",http://twitter.com/SampatGole/statuses/568593218205405184,TWITTER,Feb 20 2015 02:09 AM,14645540,343,150,7,711,0,5,37778,28996,20410,Neutral
352685746496,TWEET FROM: BALAGOPALHEGD,BALAGOPALHEGD,"Nothing rattles Scandinavian fight for free speech: Insults, axe attacks and bullets -- nothing deters Scandin... http://t.co/r3QQrzBeyl",http://twitter.com/BalagopalHegd/statuses/568593208579526656,TWITTER,Feb 20 2015 02:09 AM,10797685,601,235,5,510,5,3,7595,30122,20535,Neutral
352685717187,TWEET FROM: RANJANJSAINI,RANJANJSAINI,"Nothing rattles Scandinavian fight for free speech: Insults, axe attacks and bullets -- nothing deters Scandin... http://t.co/WVtYXzrgUE",http://twitter.com/ranjanjsaini/statuses/568593197821079552,TWITTER,Feb 20 2015 02:09 AM,10650895,389,198,6,552,1,12,14655,6781,20419,Positive
352685747015,TWEET FROM: HEMARAJBAL,HEMARAJBAL,"Nothing rattles Scandinavian fight for free speech: Insults, axe attacks and bullets -- nothing deters Scandin... http://t.co/olnEaYrtGr",http://twitter.com/hemarajbal/statuses/568593190841769984,TWITTER,Feb 20 2015 02:09 AM,20114324,682,229,9,588,2,8,61671,7523,20436,Positive
352682903204,TWEET FROM: COLKT,COLKT,RT @innndian The sandal tree perfumes the axe that fells it.,http://twitter.com/colkt/statuses/568590964685565952,TWITTER,Feb 20 2015 02:00 AM,17239853,679,242,3,901,4,7,10711,1687,63683,Negative
352676373670,TWEET FROM: JOYLITA,JOYLITA,"RT @rrhoover LOL: ""Dear Ryan, we’re with you. Have our Axe!” https://t.co/5BaQbSHw4k by @jaimefjorge",http://twitter.com/Joylita/statuses/568585414602129408,TWITTER,Feb 20 2015 01:38 AM,22923595,317,176,6,792,0,6,82842,9104,31345,Negative
352690020580,Nothing rattles Scandinavian fight for free speech,,"Nothing rattles Scandinavian fight for free speech Last Updated: Friday, February 20 2015 - 07:02 0 Comment Copenhagen: Insults, axe attacks and bullets -- nothing deters Scandinavian journalists and cartoonists in the crosshairs of radical jihadists from free speech even if it means living under permanent...",http://zeenews.india.com/news/world/nothing-rattles-scandinavian-fight-for-free-speech_1549575.html,Mainstream Media,Feb 20 2015 01:32 AM,21521803,710,215,2,841,1,1,66550,32493,0,Negative
352704641074,IRCON Sets Sight on Highway Projects in Sri Lanka,," said that the government is reviewing all the Chinese aided projects and those which do not measure up to the desired norms will be put up for fresh bidding. To begin with the axe has fallen on the Northern Highway projects (between Colombo and Kandy and Colombo and Dambulla). “Any party, whether local or...",http://www.newindianexpress.com/business/news/IRCON-Sets-Sight-on-Highway-Projects-in-Sri-Lanka/2015/02/20/article2677583.ece,Generic Blogs,Feb 20 2015 12:32 AM,5627900,516,289,4,883,3,6,13569,11646,0,Neutral
352653079589,TWEET FROM: RAGHAVENDRA6032,RAGHAVENDRA6032,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/raghavendra6032/statuses/568564590293835776,TWITTER,Feb 20 2015 12:15 AM,12666904,790,264,8,534,5,13,77185,8666,9830,Positive
352624313116,TWEET FROM: KAPILSTHAKARE,KAPILSTHAKARE,"'The axe forgets, but the tree remembers.'",http://twitter.com/kapilsthakare/statuses/568539184962473985,TWITTER,Feb 19 2015 10:34 PM,16568454,664,210,4,865,4,10,14336,14749,926,Positive
352622144617,TWEET FROM: BIJAYSAHU_APPS,BIJAYSAHU_APPS,"Axe Body Spray Twin Pack, Essence, 8 Ounce  http://t.co/xfxLFRfGWm #amazon #shop #deals",http://twitter.com/bijaysahu_apps/statuses/568537228885954561,TWITTER,Feb 19 2015 10:26 PM,15193154,570,168,2,596,0,14,30433,39823,19928,Positive
352613347378,TWEET FROM: DHARAM_VJ,DHARAM_VJ,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/dharam_vj/statuses/568530007087124480,TWITTER,Feb 19 2015 09:58 PM,21623998,673,237,7,794,3,4,42696,14831,129073,Negative
352608676292,TWEET FROM: SANTOSHSKCP,SANTOSHSKCP,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/santoshskcp/statuses/568526052353421313,TWITTER,Feb 19 2015 09:42 PM,3271369,665,276,6,881,1,8,70694,27984,536,Neutral
352606962633,TWEET FROM: ABHISHEK_LATTHE,ABHISHEK_LATTHE,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/Abhishek_Latthe/statuses/568524567884402688,TWITTER,Feb 19 2015 09:36 PM,9474066,642,272,5,921,2,8,49091,7691,81,Positive
352601810499,TWEET FROM: PRASHANT_IND,PRASHANT_IND,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/prashant_ind/statuses/568519860486959104,TWITTER,Feb 19 2015 09:17 PM,23128193,726,286,2,886,3,10,38020,25568,9669,Neutral
352598012860,TWEET FROM: MAYANKKMOULI,MAYANKKMOULI,AXE FORGETS BUT TREE REMEMBERS!!! — feeling Beast,http://twitter.com/MayankkMouli/statuses/568516527596515330,TWITTER,Feb 19 2015 09:04 PM,15859014,764,219,5,747,0,0,32327,25297,47,Positive
352585991935,TWEET FROM: MAYANKKMOULI,MAYANKKMOULI,Axe Forgets But Tree Remembers.... http://t.co/DbhTie7Dmm,http://twitter.com/MayankkMouli/statuses/568506235496095744,TWITTER,Feb 19 2015 08:23 PM,13079259,483,264,4,542,0,1,22718,37963,46,Neutral
352584074823,TWEET FROM: MAYANKKMOULI,MAYANKKMOULI,Axe Forgets But Tree Remembers!!!,http://twitter.com/MayankkMouli/statuses/568504499633065984,TWITTER,Feb 19 2015 08:16 PM,16082672,377,199,3,865,0,0,49369,28400,45,Neutral
352583964024,TWEET FROM: 1420KUNAL,1420KUNAL,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/1420kunal/statuses/568504414035533824,TWITTER,Feb 19 2015 08:16 PM,10334450,765,266,0,838,1,10,80021,2595,59253,Negative
352583344503,TWEET FROM: REALHARMEET,REALHARMEET,"""Technological progress is like an axe in the hands of a pathological criminal. – Albert Einstein""",http://twitter.com/realharmeet/statuses/568503904196898816,TWITTER,Feb 19 2015 08:14 PM,5779181,462,203,4,966,0,10,19018,27304,91,Negative
352583250732,TWEET FROM: MIRIAMSHEIKH12,MIRIAMSHEIKH12,dj_axe_ #atk #letsFootball #fatafatiFootball,http://twitter.com/miriamsheikh12/statuses/568503832004710401,TWITTER,Feb 19 2015 08:14 PM,7339417,761,259,3,692,4,12,73782,11712,178748,Neutral
352583214139,TWEET FROM: MIRIAMSHEIKH12,MIRIAMSHEIKH12,SBhowmik712: #letsFootball #atk dj_axe_: We're going to win today! #atk #letsFootball,http://twitter.com/miriamsheikh12/statuses/568503778695098370,TWITTER,Feb 19 2015 08:13 PM,2135736,592,216,2,704,3,5,17765,11200,178709,Positive
352582900381,TWEET FROM: SBHOWMIK712,SBHOWMIK712,dj_axe_: We're going to win today! #atk #letsFootball,http://twitter.com/SBhowmik712/statuses/568503528311926785,TWITTER,Feb 19 2015 08:12 PM,19785912,396,293,1,987,1,6,76532,23680,160715,Neutral
352581810296,TWEET FROM: MYBRAVETWEET,MYBRAVETWEET,RT joanaw: Brace Yourself: 3D Printed Ankle Device Promises to Axe Sprains  http://t.co/oJhwO7tJqx  #3Dprinting #… http://t.co/lk06aKfQzu,http://twitter.com/mybravetweet/statuses/568502549323644930,TWITTER,Feb 19 2015 08:09 PM,9207494,751,293,3,684,1,12,92346,7236,25385,Positive
352581731191,TWEET FROM: NARENDRADAVARA,NARENDRADAVARA,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/NarendraDavara/statuses/568502488506216448,TWITTER,Feb 19 2015 08:08 PM,15304763,614,164,10,706,2,6,43270,8448,8014,Positive
352581709570,TWEET FROM: NEEL_D_,NEEL_D_,RT @smritikiran 'The axe forgets but the tree remembers' #BADLAPUR,http://twitter.com/Neel_D_/statuses/568502457665511424,TWITTER,Feb 19 2015 08:08 PM,12454269,769,210,4,773,3,1,30895,6832,27020,Negative
352580466573,TWEET FROM: NIKHILKATHURIA1,NIKHILKATHURIA1,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/nikhilkathuria1/statuses/568501418749001729,TWITTER,Feb 19 2015 08:04 PM,4195114,384,223,2,547,1,7,8794,38050,5162,Positive
352578863043,TWEET FROM: MERADHARM,MERADHARM,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/MeraDharm/statuses/568500220801253376,TWITTER,Feb 19 2015 07:59 PM,7478057,439,177,2,595,1,6,77625,19508,61304,Neutral
352656443202,Badlapur movie review: Nawazuddin Siddiqui steals the thunder from Varun Dhawan’s angry young man avatar!,SUBRAMANIAN HARIKUMAR," film manages to be witty, bold and classy at the same time. If you enjoy intense dark flicks, Badlapur is for you. Even if dark films are not your cup of tea, watch it for Nawazuddin Siddiqui and Varun Dhawan, who are the heart and soul of the film. Rating: 3.5 out of 5 Reviewed by Subramanian Harikumar * Poor...",http://www.bollywoodlife.com/news-gossip/badlapur-movie-review-nawazuddin-siddiqui-steals-the-thunder-from-varun-dhawans-angry-young-man-avatar/,Generic Blogs,Feb 19 2015 07:54 PM,23199919,375,165,9,670,3,11,25359,20394,0,Negative
352573936617,TWEET FROM: RSANMUKHANI,RSANMUKHANI,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/rsanmukhani/statuses/568495482475028481,TWITTER,Feb 19 2015 07:40 PM,24394286,364,235,0,939,4,4,43086,20662,489,Neutral
352573437547,TWEET FROM: SINGHASH,SINGHASH,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/singhash/statuses/568495037396459520,TWITTER,Feb 19 2015 07:39 PM,3578707,542,153,0,722,3,7,55549,37018,14303,Positive
352573448054,TWEET FROM: AOLSHIV,AOLSHIV,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/aolshiv/statuses/568494945327316992,TWITTER,Feb 19 2015 07:38 PM,18737128,612,286,1,887,4,15,70015,8140,5155,Negative
352572725505,TWEET FROM: DHRUVASOMAYAJI,DHRUVASOMAYAJI,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/DhruvaSomayaji/statuses/568494396053843968,TWITTER,Feb 19 2015 07:36 PM,6396550,772,210,3,896,3,8,60321,7022,15745,Positive
352571009205,TWEET FROM: KEJRIBAI,KEJRIBAI,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/KejriBai/statuses/568492651642814466,TWITTER,Feb 19 2015 07:29 PM,18119371,396,181,0,956,3,0,85415,35510,36431,Positive
352568324186,TWEET FROM: BOSSBARKLEY,BOSSBARKLEY,@StuBrennanMEN axe our best player? Why?,http://twitter.com/BossBarkley/statuses/568490134066335744,TWITTER,Feb 19 2015 07:19 PM,8534223,556,264,3,912,2,2,15768,18175,23664,Positive
352558081019,TWEET FROM: NAVNEET_NIT,NAVNEET_NIT,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/navneet_nit/statuses/568480285844750337,TWITTER,Feb 19 2015 06:40 PM,6458560,773,178,5,863,0,7,6546,29066,1290,Positive
352555488771,TWEET FROM: ENLIGHTENSECRET,ENLIGHTENSECRET,RT @thequote Technological progress is like an axe in the hands of a pathological criminal. – Albert Einstein,http://twitter.com/EnlightenSecret/statuses/568477891350175745,TWITTER,Feb 19 2015 06:31 PM,4780894,598,240,9,509,3,15,56186,27667,9153,Positive
352554367485,TWEET FROM: DHONGI_BABAJI,DHONGI_BABAJI,"""Technological progress is like an axe in the hands of a pathological criminal."" ~ Albert Einstein",http://twitter.com/Dhongi_Babaji/statuses/568476892589735936,TWITTER,Feb 19 2015 06:27 PM,3436034,543,226,10,851,0,7,11888,6962,54845,Neutral
352554356071,TWEET FROM: LOVETHINKING12,LOVETHINKING12,What happens if an axe falls on your car?You have an ax-i-dent (accident).,http://twitter.com/lovethinking12/statuses/568476875837849600,TWITTER,Feb 19 2015 06:27 PM,12019264,683,191,3,861,4,13,78900,23208,1363,Neutral
352554341527,TWEET FROM: AATAM_SANGHAVI,AATAM_SANGHAVI,#Technological progress is like an axe in the hands of a pathological criminal...!!!,http://twitter.com/aatam_sanghavi/statuses/568476868879335425,TWITTER,Feb 19 2015 06:27 PM,22149943,535,235,10,701,0,15,86197,33633,73,Negative
352554094670,TWEET FROM: MICHAEL_VASANTH,MICHAEL_VASANTH,RT  thequote: Technological progress is like an axe in the hands of a pathological criminal. – Albert Einstein,http://twitter.com/Michael_Vasanth/statuses/568476565123801088,TWITTER,Feb 19 2015 06:25 PM,24024015,477,183,5,860,3,7,1476,21247,165752,Positive
352549593783,TWEET FROM: SOUNDDAPPANS,SOUNDDAPPANS,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/sounddappans/statuses/568472287092977664,TWITTER,Feb 19 2015 06:08 PM,15489047,610,282,6,866,2,5,13854,1250,7057,Negative
352546952176,TWEET FROM: MR_KHILADI24,MR_KHILADI24,RT @smritikiran 'The axe forgets but the tree remembers' #BADLAPUR,http://twitter.com/mr_khiladi24/statuses/568470024995745792,TWITTER,Feb 19 2015 05:59 PM,13816678,307,186,10,835,2,12,94896,12623,5255,Positive
